"2022  May#$#font-bold=true#$#font-size=12#$#column-width=25#$#column-merge=1","","","Monthly Area Product Sales Summary#$#font-bold=true#$#font-size=12#$#column-width=25#$#column-horizontal-align=Centre#$#column-merge=2","","","","",""," 6/06/2022#$#font-bold=true#$#font-size=12#$#column-width=25#$#column-horizontal-align=Right",""
"","","","","","","","","","",""
"2022 #$#font-size=10#$#column-width=10#$#column-horizontal-align=Right#$#column-background=#9FE6FF"," May#$#font-size=10#$#column-width=10#$#column-background=#9FE6FF","ATHLONE                       #$#font-size=10#$#column-width=20#$#column-background=#9FE6FF","OPE001#$#font-size=10#$#column-width=10#$#column-background=#9FE6FF","Opera Market                       #$#font-size=10#$#column-width=25#$#column-background=#9FE6FF","1#$#font-size=10#$#column-width=10#$#column-horizontal-align=Center#$#column-background=#9FE6FF","1350  #$#font-size=10#$#column-width=10#$#column-background=#9FE6FF","TIZER F/BURGER ORIG 3*2KG     #$#font-size=10#$#column-width=25#$#column-background=#9FE6FF","CRUMB #$#font-size=10#$#column-width=15#$#column-background=#9FE6FF","         6.00#$#font-size=10#$#column-width=15#$#column-horizontal-align=Right#$#column-background=#9FE6FF",""
"2022 #$#font-size=10#$#column-width=10#$#column-horizontal-align=Right#$#column-background=#FFFFFF"," May#$#font-size=10#$#column-width=10#$#column-background=#FFFFFF","ATHLONE                       #$#font-size=10#$#column-width=20#$#column-background=#FFFFFF","OPE001#$#font-size=10#$#column-width=10#$#column-background=#FFFFFF","Opera Market                       #$#font-size=10#$#column-width=25#$#column-background=#FFFFFF","1#$#font-size=10#$#column-width=10#$#column-horizontal-align=Center#$#column-background=#FFFFFF","1351  #$#font-size=10#$#column-width=10#$#column-background=#FFFFFF","TIZER F/BURGER H&S 3*2KG      #$#font-size=10#$#column-width=25#$#column-background=#FFFFFF","CRUMB #$#font-size=10#$#column-width=15#$#column-background=#FFFFFF","         6.00#$#font-size=10#$#column-width=15#$#column-horizontal-align=Right#$#column-background=#FFFFFF",""
"2022 #$#font-size=10#$#column-width=10#$#column-horizontal-align=Right#$#column-background=#9FE6FF"," May#$#font-size=10#$#column-width=10#$#column-background=#9FE6FF","ATHLONE                       #$#font-size=10#$#column-width=20#$#column-background=#9FE6FF","OPE001#$#font-size=10#$#column-width=10#$#column-background=#9FE6FF","Opera Market                       #$#font-size=10#$#column-width=25#$#column-background=#9FE6FF","2#$#font-size=10#$#column-width=10#$#column-horizontal-align=Center#$#column-background=#9FE6FF","1362  #$#font-size=10#$#column-width=10#$#column-background=#9FE6FF","TIZER STRIPS H&S 6*1KG        #$#font-size=10#$#column-width=25#$#column-background=#9FE6FF","CRUMB #$#font-size=10#$#column-width=15#$#column-background=#9FE6FF","         6.00#$#font-size=10#$#column-width=15#$#column-horizontal-align=Right#$#column-background=#9FE6FF",""
"2022 #$#font-size=10#$#column-width=10#$#column-horizontal-align=Right#$#column-background=#FFFFFF"," May#$#font-size=10#$#column-width=10#$#column-background=#FFFFFF","ATHLONE                       #$#font-size=10#$#column-width=20#$#column-background=#FFFFFF","OPE001#$#font-size=10#$#column-width=10#$#column-background=#FFFFFF","Opera Market                       #$#font-size=10#$#column-width=25#$#column-background=#FFFFFF","2#$#font-size=10#$#column-width=10#$#column-horizontal-align=Center#$#column-background=#FFFFFF","1437  #$#font-size=10#$#column-width=10#$#column-background=#FFFFFF","SOV CATER FILLET 5KG          #$#font-size=10#$#column-width=25#$#column-background=#FFFFFF","FILLET#$#font-size=10#$#column-width=15#$#column-background=#FFFFFF","         5.00#$#font-size=10#$#column-width=15#$#column-horizontal-align=Right#$#column-background=#FFFFFF",""
"2022 #$#font-size=10#$#column-width=10#$#column-horizontal-align=Right#$#column-background=#9FE6FF"," May#$#font-size=10#$#column-width=10#$#column-background=#9FE6FF","ATHLONE                       #$#font-size=10#$#column-width=20#$#column-background=#9FE6FF","OPE001#$#font-size=10#$#column-width=10#$#column-background=#9FE6FF","Opera Market                       #$#font-size=10#$#column-width=25#$#column-background=#9FE6FF","2#$#font-size=10#$#column-width=10#$#column-horizontal-align=Center#$#column-background=#9FE6FF","3251  #$#font-size=10#$#column-width=10#$#column-background=#9FE6FF","FVALLEY FRENCH FRIES 10*1KG   #$#font-size=10#$#column-width=25#$#column-background=#9FE6FF","CHIPS #$#font-size=10#$#column-width=15#$#column-background=#9FE6FF","        10.00#$#font-size=10#$#column-width=15#$#column-horizontal-align=Right#$#column-background=#9FE6FF",""
"2022 #$#font-size=10#$#column-width=10#$#column-horizontal-align=Right#$#column-background=#FFFFFF"," May#$#font-size=10#$#column-width=10#$#column-background=#FFFFFF","ATHLONE                       #$#font-size=10#$#column-width=20#$#column-background=#FFFFFF","OPE001#$#font-size=10#$#column-width=10#$#column-background=#FFFFFF","Opera Market                       #$#font-size=10#$#column-width=25#$#column-background=#FFFFFF","3#$#font-size=10#$#column-width=10#$#column-horizontal-align=Center#$#column-background=#FFFFFF","1351  #$#font-size=10#$#column-width=10#$#column-background=#FFFFFF","TIZER F/BURGER H&S 3*2KG      #$#font-size=10#$#column-width=25#$#column-background=#FFFFFF","CRUMB #$#font-size=10#$#column-width=15#$#column-background=#FFFFFF","         6.00#$#font-size=10#$#column-width=15#$#column-horizontal-align=Right#$#column-background=#FFFFFF",""
"2022 #$#font-size=10#$#column-width=10#$#column-horizontal-align=Right#$#column-background=#9FE6FF"," May#$#font-size=10#$#column-width=10#$#column-background=#9FE6FF","ATHLONE                       #$#font-size=10#$#column-width=20#$#column-background=#9FE6FF","OPE001#$#font-size=10#$#column-width=10#$#column-background=#9FE6FF","Opera Market                       #$#font-size=10#$#column-width=25#$#column-background=#9FE6FF","3#$#font-size=10#$#column-width=10#$#column-horizontal-align=Center#$#column-background=#9FE6FF","1353  #$#font-size=10#$#column-width=10#$#column-background=#9FE6FF","TIZER B/WINGS H&S 6*1KG       #$#font-size=10#$#column-width=25#$#column-background=#9FE6FF","CRUMB #$#font-size=10#$#column-width=15#$#column-background=#9FE6FF","         6.00#$#font-size=10#$#column-width=15#$#column-horizontal-align=Right#$#column-background=#9FE6FF",""
"2022 #$#font-size=10#$#column-width=10#$#column-horizontal-align=Right#$#column-background=#FFFFFF"," May#$#font-size=10#$#column-width=10#$#column-background=#FFFFFF","ATHLONE                       #$#font-size=10#$#column-width=20#$#column-background=#FFFFFF","OPE001#$#font-size=10#$#column-width=10#$#column-background=#FFFFFF","Opera Market                       #$#font-size=10#$#column-width=25#$#column-background=#FFFFFF","3#$#font-size=10#$#column-width=10#$#column-horizontal-align=Center#$#column-background=#FFFFFF","1354  #$#font-size=10#$#column-width=10#$#column-background=#FFFFFF","TIZER STRIPS ORG 6*1KG        #$#font-size=10#$#column-width=25#$#column-background=#FFFFFF","CRUMB #$#font-size=10#$#column-width=15#$#column-background=#FFFFFF","         6.00#$#font-size=10#$#column-width=15#$#column-horizontal-align=Right#$#column-background=#FFFFFF",""
"2022 #$#font-size=10#$#column-width=10#$#column-horizontal-align=Right#$#column-background=#9FE6FF"," May#$#font-size=10#$#column-width=10#$#column-background=#9FE6FF","ATHLONE                       #$#font-size=10#$#column-width=20#$#column-background=#9FE6FF","OPE001#$#font-size=10#$#column-width=10#$#column-background=#9FE6FF","Opera Market                       #$#font-size=10#$#column-width=25#$#column-background=#9FE6FF","4#$#font-size=10#$#column-width=10#$#column-horizontal-align=Center#$#column-background=#9FE6FF","1350  #$#font-size=10#$#column-width=10#$#column-background=#9FE6FF","TIZER F/BURGER ORIG 3*2KG     #$#font-size=10#$#column-width=25#$#column-background=#9FE6FF","CRUMB #$#font-size=10#$#column-width=15#$#column-background=#9FE6FF","         6.00#$#font-size=10#$#column-width=15#$#column-horizontal-align=Right#$#column-background=#9FE6FF",""
"2022 #$#font-size=10#$#column-width=10#$#column-horizontal-align=Right#$#column-background=#FFFFFF"," May#$#font-size=10#$#column-width=10#$#column-background=#FFFFFF","ATHLONE                       #$#font-size=10#$#column-width=20#$#column-background=#FFFFFF","OPE001#$#font-size=10#$#column-width=10#$#column-background=#FFFFFF","Opera Market                       #$#font-size=10#$#column-width=25#$#column-background=#FFFFFF","4#$#font-size=10#$#column-width=10#$#column-horizontal-align=Center#$#column-background=#FFFFFF","1362  #$#font-size=10#$#column-width=10#$#column-background=#FFFFFF","TIZER STRIPS H&S 6*1KG        #$#font-size=10#$#column-width=25#$#column-background=#FFFFFF","CRUMB #$#font-size=10#$#column-width=15#$#column-background=#FFFFFF","         6.00#$#font-size=10#$#column-width=15#$#column-horizontal-align=Right#$#column-background=#FFFFFF",""
"2022 #$#font-size=10#$#column-width=10#$#column-horizontal-align=Right#$#column-background=#9FE6FF"," May#$#font-size=10#$#column-width=10#$#column-background=#9FE6FF","ATHLONE                       #$#font-size=10#$#column-width=20#$#column-background=#9FE6FF","OPE001#$#font-size=10#$#column-width=10#$#column-background=#9FE6FF","Opera Market                       #$#font-size=10#$#column-width=25#$#column-background=#9FE6FF","4#$#font-size=10#$#column-width=10#$#column-horizontal-align=Center#$#column-background=#9FE6FF","3111  #$#font-size=10#$#column-width=10#$#column-background=#9FE6FF","NG PEAS 6*1KG                 #$#font-size=10#$#column-width=25#$#column-background=#9FE6FF","VEG   #$#font-size=10#$#column-width=15#$#column-background=#9FE6FF","         6.00#$#font-size=10#$#column-width=15#$#column-horizontal-align=Right#$#column-background=#9FE6FF",""
"","","","","","","","","","",""
"2022 #$#font-size=10#$#column-width=10#$#column-horizontal-align=Right#$#column-background=#9FE6FF"," May#$#font-size=10#$#column-width=10#$#column-background=#9FE6FF","ATHLONE                       #$#font-size=10#$#column-width=20#$#column-background=#9FE6FF","OTL001#$#font-size=10#$#column-width=10#$#column-background=#9FE6FF","Optic Trade Links cc               #$#font-size=10#$#column-width=25#$#column-background=#9FE6FF","1#$#font-size=10#$#column-width=10#$#column-horizontal-align=Center#$#column-background=#9FE6FF","1437  #$#font-size=10#$#column-width=10#$#column-background=#9FE6FF","SOV CATER FILLET 5KG          #$#font-size=10#$#column-width=25#$#column-background=#9FE6FF","FILLET#$#font-size=10#$#column-width=15#$#column-background=#9FE6FF","        50.00#$#font-size=10#$#column-width=15#$#column-horizontal-align=Right#$#column-background=#9FE6FF",""
"2022 #$#font-size=10#$#column-width=10#$#column-horizontal-align=Right#$#column-background=#FFFFFF"," May#$#font-size=10#$#column-width=10#$#column-background=#FFFFFF","ATHLONE                       #$#font-size=10#$#column-width=20#$#column-background=#FFFFFF","OTL001#$#font-size=10#$#column-width=10#$#column-background=#FFFFFF","Optic Trade Links cc               #$#font-size=10#$#column-width=25#$#column-background=#FFFFFF","2#$#font-size=10#$#column-width=10#$#column-horizontal-align=Center#$#column-background=#FFFFFF","1437  #$#font-size=10#$#column-width=10#$#column-background=#FFFFFF","SOV CATER FILLET 5KG          #$#font-size=10#$#column-width=25#$#column-background=#FFFFFF","FILLET#$#font-size=10#$#column-width=15#$#column-background=#FFFFFF","        50.00#$#font-size=10#$#column-width=15#$#column-horizontal-align=Right#$#column-background=#FFFFFF",""
"2022 #$#font-size=10#$#column-width=10#$#column-horizontal-align=Right#$#column-background=#9FE6FF"," May#$#font-size=10#$#column-width=10#$#column-background=#9FE6FF","ATHLONE                       #$#font-size=10#$#column-width=20#$#column-background=#9FE6FF","OTL001#$#font-size=10#$#column-width=10#$#column-background=#9FE6FF","Optic Trade Links cc               #$#font-size=10#$#column-width=25#$#column-background=#9FE6FF","3#$#font-size=10#$#column-width=10#$#column-horizontal-align=Center#$#column-background=#9FE6FF","1437  #$#font-size=10#$#column-width=10#$#column-background=#9FE6FF","SOV CATER FILLET 5KG          #$#font-size=10#$#column-width=25#$#column-background=#9FE6FF","FILLET#$#font-size=10#$#column-width=15#$#column-background=#9FE6FF","        50.00#$#font-size=10#$#column-width=15#$#column-horizontal-align=Right#$#column-background=#9FE6FF",""
"2022 #$#font-size=10#$#column-width=10#$#column-horizontal-align=Right#$#column-background=#FFFFFF"," May#$#font-size=10#$#column-width=10#$#column-background=#FFFFFF","ATHLONE                       #$#font-size=10#$#column-width=20#$#column-background=#FFFFFF","OTL001#$#font-size=10#$#column-width=10#$#column-background=#FFFFFF","Optic Trade Links cc               #$#font-size=10#$#column-width=25#$#column-background=#FFFFFF","4#$#font-size=10#$#column-width=10#$#column-horizontal-align=Center#$#column-background=#FFFFFF","1437  #$#font-size=10#$#column-width=10#$#column-background=#FFFFFF","SOV CATER FILLET 5KG          #$#font-size=10#$#column-width=25#$#column-background=#FFFFFF","FILLET#$#font-size=10#$#column-width=15#$#column-background=#FFFFFF","        50.00#$#font-size=10#$#column-width=15#$#column-horizontal-align=Right#$#column-background=#FFFFFF",""
"","","","","","","","","","",""
"2022 #$#font-size=10#$#column-width=10#$#column-horizontal-align=Right#$#column-background=#9FE6FF"," May#$#font-size=10#$#column-width=10#$#column-background=#9FE6FF","ATHLONE                       #$#font-size=10#$#column-width=20#$#column-background=#9FE6FF","PEN002#$#font-size=10#$#column-width=10#$#column-background=#9FE6FF","Penlyn 711                         #$#font-size=10#$#column-width=25#$#column-background=#9FE6FF","1#$#font-size=10#$#column-width=10#$#column-horizontal-align=Center#$#column-background=#9FE6FF","1157  #$#font-size=10#$#column-width=10#$#column-background=#9FE6FF","RAINBOW FRESH 5 PIECE         #$#font-size=10#$#column-width=25#$#column-background=#9FE6FF","FRESH #$#font-size=10#$#column-width=15#$#column-background=#9FE6FF","        30.40#$#font-size=10#$#column-width=15#$#column-horizontal-align=Right#$#column-background=#9FE6FF",""
"2022 #$#font-size=10#$#column-width=10#$#column-horizontal-align=Right#$#column-background=#FFFFFF"," May#$#font-size=10#$#column-width=10#$#column-background=#FFFFFF","ATHLONE                       #$#font-size=10#$#column-width=20#$#column-background=#FFFFFF","PEN002#$#font-size=10#$#column-width=10#$#column-background=#FFFFFF","Penlyn 711                         #$#font-size=10#$#column-width=25#$#column-background=#FFFFFF","1#$#font-size=10#$#column-width=10#$#column-horizontal-align=Center#$#column-background=#FFFFFF","1281  #$#font-size=10#$#column-width=10#$#column-background=#FFFFFF","COUNTRY RANGE IQF  6*2KG      #$#font-size=10#$#column-width=25#$#column-background=#FFFFFF","IQF   #$#font-size=10#$#column-width=15#$#column-background=#FFFFFF","        24.00#$#font-size=10#$#column-width=15#$#column-horizontal-align=Right#$#column-background=#FFFFFF",""
"2022 #$#font-size=10#$#column-width=10#$#column-horizontal-align=Right#$#column-background=#9FE6FF"," May#$#font-size=10#$#column-width=10#$#column-background=#9FE6FF","ATHLONE                       #$#font-size=10#$#column-width=20#$#column-background=#9FE6FF","PEN002#$#font-size=10#$#column-width=10#$#column-background=#9FE6FF","Penlyn 711                         #$#font-size=10#$#column-width=25#$#column-background=#9FE6FF","2#$#font-size=10#$#column-width=10#$#column-horizontal-align=Center#$#column-background=#9FE6FF","1065  #$#font-size=10#$#column-width=10#$#column-background=#9FE6FF","IMPORT TURKEY DRUM 10KG  M    #$#font-size=10#$#column-width=25#$#column-background=#9FE6FF","DRUM  #$#font-size=10#$#column-width=15#$#column-background=#9FE6FF","        10.00#$#font-size=10#$#column-width=15#$#column-horizontal-align=Right#$#column-background=#9FE6FF",""
"2022 #$#font-size=10#$#column-width=10#$#column-horizontal-align=Right#$#column-background=#FFFFFF"," May#$#font-size=10#$#column-width=10#$#column-background=#FFFFFF","ATHLONE                       #$#font-size=10#$#column-width=20#$#column-background=#FFFFFF","PEN002#$#font-size=10#$#column-width=10#$#column-background=#FFFFFF","Penlyn 711                         #$#font-size=10#$#column-width=25#$#column-background=#FFFFFF","2#$#font-size=10#$#column-width=10#$#column-horizontal-align=Center#$#column-background=#FFFFFF","1157  #$#font-size=10#$#column-width=10#$#column-background=#FFFFFF","RAINBOW FRESH 5 PIECE         #$#font-size=10#$#column-width=25#$#column-background=#FFFFFF","FRESH #$#font-size=10#$#column-width=15#$#column-background=#FFFFFF","        35.67#$#font-size=10#$#column-width=15#$#column-horizontal-align=Right#$#column-background=#FFFFFF",""
"2022 #$#font-size=10#$#column-width=10#$#column-horizontal-align=Right#$#column-background=#9FE6FF"," May#$#font-size=10#$#column-width=10#$#column-background=#9FE6FF","ATHLONE                       #$#font-size=10#$#column-width=20#$#column-background=#9FE6FF","PEN002#$#font-size=10#$#column-width=10#$#column-background=#9FE6FF","Penlyn 711                         #$#font-size=10#$#column-width=25#$#column-background=#9FE6FF","2#$#font-size=10#$#column-width=10#$#column-horizontal-align=Center#$#column-background=#9FE6FF","1281  #$#font-size=10#$#column-width=10#$#column-background=#9FE6FF","COUNTRY RANGE IQF  6*2KG      #$#font-size=10#$#column-width=25#$#column-background=#9FE6FF","IQF   #$#font-size=10#$#column-width=15#$#column-background=#9FE6FF","        12.00#$#font-size=10#$#column-width=15#$#column-horizontal-align=Right#$#column-background=#9FE6FF",""
"2022 #$#font-size=10#$#column-width=10#$#column-horizontal-align=Right#$#column-background=#FFFFFF"," May#$#font-size=10#$#column-width=10#$#column-background=#FFFFFF","ATHLONE                       #$#font-size=10#$#column-width=20#$#column-background=#FFFFFF","PEN002#$#font-size=10#$#column-width=10#$#column-background=#FFFFFF","Penlyn 711                         #$#font-size=10#$#column-width=25#$#column-background=#FFFFFF","3#$#font-size=10#$#column-width=10#$#column-horizontal-align=Center#$#column-background=#FFFFFF","1157  #$#font-size=10#$#column-width=10#$#column-background=#FFFFFF","RAINBOW FRESH 5 PIECE         #$#font-size=10#$#column-width=25#$#column-background=#FFFFFF","FRESH #$#font-size=10#$#column-width=15#$#column-background=#FFFFFF","        41.67#$#font-size=10#$#column-width=15#$#column-horizontal-align=Right#$#column-background=#FFFFFF",""
"2022 #$#font-size=10#$#column-width=10#$#column-horizontal-align=Right#$#column-background=#9FE6FF"," May#$#font-size=10#$#column-width=10#$#column-background=#9FE6FF","ATHLONE                       #$#font-size=10#$#column-width=20#$#column-background=#9FE6FF","PEN002#$#font-size=10#$#column-width=10#$#column-background=#9FE6FF","Penlyn 711                         #$#font-size=10#$#column-width=25#$#column-background=#9FE6FF","3#$#font-size=10#$#column-width=10#$#column-horizontal-align=Center#$#column-background=#9FE6FF","1281  #$#font-size=10#$#column-width=10#$#column-background=#9FE6FF","COUNTRY RANGE IQF  6*2KG      #$#font-size=10#$#column-width=25#$#column-background=#9FE6FF","IQF   #$#font-size=10#$#column-width=15#$#column-background=#9FE6FF","        24.00#$#font-size=10#$#column-width=15#$#column-horizontal-align=Right#$#column-background=#9FE6FF",""
"2022 #$#font-size=10#$#column-width=10#$#column-horizontal-align=Right#$#column-background=#FFFFFF"," May#$#font-size=10#$#column-width=10#$#column-background=#FFFFFF","ATHLONE                       #$#font-size=10#$#column-width=20#$#column-background=#FFFFFF","PEN002#$#font-size=10#$#column-width=10#$#column-background=#FFFFFF","Penlyn 711                         #$#font-size=10#$#column-width=25#$#column-background=#FFFFFF","4#$#font-size=10#$#column-width=10#$#column-horizontal-align=Center#$#column-background=#FFFFFF","1157  #$#font-size=10#$#column-width=10#$#column-background=#FFFFFF","RAINBOW FRESH 5 PIECE         #$#font-size=10#$#column-width=25#$#column-background=#FFFFFF","FRESH #$#font-size=10#$#column-width=15#$#column-background=#FFFFFF","        46.57#$#font-size=10#$#column-width=15#$#column-horizontal-align=Right#$#column-background=#FFFFFF",""
"2022 #$#font-size=10#$#column-width=10#$#column-horizontal-align=Right#$#column-background=#9FE6FF"," May#$#font-size=10#$#column-width=10#$#column-background=#9FE6FF","ATHLONE                       #$#font-size=10#$#column-width=20#$#column-background=#9FE6FF","PEN002#$#font-size=10#$#column-width=10#$#column-background=#9FE6FF","Penlyn 711                         #$#font-size=10#$#column-width=25#$#column-background=#9FE6FF","4#$#font-size=10#$#column-width=10#$#column-horizontal-align=Center#$#column-background=#9FE6FF","1281  #$#font-size=10#$#column-width=10#$#column-background=#9FE6FF","COUNTRY RANGE IQF  6*2KG      #$#font-size=10#$#column-width=25#$#column-background=#9FE6FF","IQF   #$#font-size=10#$#column-width=15#$#column-background=#9FE6FF","        12.00#$#font-size=10#$#column-width=15#$#column-horizontal-align=Right#$#column-background=#9FE6FF",""
"2022 #$#font-size=10#$#column-width=10#$#column-horizontal-align=Right#$#column-background=#FFFFFF"," May#$#font-size=10#$#column-width=10#$#column-background=#FFFFFF","ATHLONE                       #$#font-size=10#$#column-width=20#$#column-background=#FFFFFF","PEN002#$#font-size=10#$#column-width=10#$#column-background=#FFFFFF","Penlyn 711                         #$#font-size=10#$#column-width=25#$#column-background=#FFFFFF","4#$#font-size=10#$#column-width=10#$#column-horizontal-align=Center#$#column-background=#FFFFFF","3113  #$#font-size=10#$#column-width=10#$#column-background=#FFFFFF","NG CORN 6*1KG                 #$#font-size=10#$#column-width=25#$#column-background=#FFFFFF","VEG   #$#font-size=10#$#column-width=15#$#column-background=#FFFFFF","        24.00#$#font-size=10#$#column-width=15#$#column-horizontal-align=Right#$#column-background=#FFFFFF",""
"","","","","","","","","","",""
"2022 #$#font-size=10#$#column-width=10#$#column-horizontal-align=Right#$#column-background=#9FE6FF"," May#$#font-size=10#$#column-width=10#$#column-background=#9FE6FF","ATHLONE                       #$#font-size=10#$#column-width=20#$#column-background=#9FE6FF","PEN005#$#font-size=10#$#column-width=10#$#column-background=#9FE6FF","Penlyn Service Station             #$#font-size=10#$#column-width=25#$#column-background=#9FE6FF","1#$#font-size=10#$#column-width=10#$#column-horizontal-align=Center#$#column-background=#9FE6FF","1025  #$#font-size=10#$#column-width=10#$#column-background=#9FE6FF","FRESH GRILLERS                #$#font-size=10#$#column-width=25#$#column-background=#9FE6FF","FRESH #$#font-size=10#$#column-width=15#$#column-background=#9FE6FF","       199.85#$#font-size=10#$#column-width=15#$#column-horizontal-align=Right#$#column-background=#9FE6FF",""
"2022 #$#font-size=10#$#column-width=10#$#column-horizontal-align=Right#$#column-background=#FFFFFF"," May#$#font-size=10#$#column-width=10#$#column-background=#FFFFFF","ATHLONE                       #$#font-size=10#$#column-width=20#$#column-background=#FFFFFF","PEN005#$#font-size=10#$#column-width=10#$#column-background=#FFFFFF","Penlyn Service Station             #$#font-size=10#$#column-width=25#$#column-background=#FFFFFF","1#$#font-size=10#$#column-width=10#$#column-horizontal-align=Center#$#column-background=#FFFFFF","1045  #$#font-size=10#$#column-width=10#$#column-background=#FFFFFF","SOV FILLET FROZEN 10*1KG INJEC#$#font-size=10#$#column-width=25#$#column-background=#FFFFFF","FILLET#$#font-size=10#$#column-width=15#$#column-background=#FFFFFF","        10.00#$#font-size=10#$#column-width=15#$#column-horizontal-align=Right#$#column-background=#FFFFFF",""
"2022 #$#font-size=10#$#column-width=10#$#column-horizontal-align=Right#$#column-background=#9FE6FF"," May#$#font-size=10#$#column-width=10#$#column-background=#9FE6FF","ATHLONE                       #$#font-size=10#$#column-width=20#$#column-background=#9FE6FF","PEN005#$#font-size=10#$#column-width=10#$#column-background=#9FE6FF","Penlyn Service Station             #$#font-size=10#$#column-width=25#$#column-background=#9FE6FF","1#$#font-size=10#$#column-width=10#$#column-horizontal-align=Center#$#column-background=#9FE6FF","1049  #$#font-size=10#$#column-width=10#$#column-background=#9FE6FF","COUNTRY RANGE IQF THIGHS 5KG  #$#font-size=10#$#column-width=25#$#column-background=#9FE6FF","THIGH #$#font-size=10#$#column-width=15#$#column-background=#9FE6FF","        50.00#$#font-size=10#$#column-width=15#$#column-horizontal-align=Right#$#column-background=#9FE6FF",""
"2022 #$#font-size=10#$#column-width=10#$#column-horizontal-align=Right#$#column-background=#FFFFFF"," May#$#font-size=10#$#column-width=10#$#column-background=#FFFFFF","ATHLONE                       #$#font-size=10#$#column-width=20#$#column-background=#FFFFFF","PEN005#$#font-size=10#$#column-width=10#$#column-background=#FFFFFF","Penlyn Service Station             #$#font-size=10#$#column-width=25#$#column-background=#FFFFFF","1#$#font-size=10#$#column-width=10#$#column-horizontal-align=Center#$#column-background=#FFFFFF","1351  #$#font-size=10#$#column-width=10#$#column-background=#FFFFFF","TIZER F/BURGER H&S 3*2KG      #$#font-size=10#$#column-width=25#$#column-background=#FFFFFF","CRUMB #$#font-size=10#$#column-width=15#$#column-background=#FFFFFF","        30.00#$#font-size=10#$#column-width=15#$#column-horizontal-align=Right#$#column-background=#FFFFFF",""
"2022 #$#font-size=10#$#column-width=10#$#column-horizontal-align=Right#$#column-background=#9FE6FF"," May#$#font-size=10#$#column-width=10#$#column-background=#9FE6FF","ATHLONE                       #$#font-size=10#$#column-width=20#$#column-background=#9FE6FF","PEN005#$#font-size=10#$#column-width=10#$#column-background=#9FE6FF","Penlyn Service Station             #$#font-size=10#$#column-width=25#$#column-background=#9FE6FF","1#$#font-size=10#$#column-width=10#$#column-horizontal-align=Center#$#column-background=#9FE6FF","1353  #$#font-size=10#$#column-width=10#$#column-background=#9FE6FF","TIZER B/WINGS H&S 6*1KG       #$#font-size=10#$#column-width=25#$#column-background=#9FE6FF","CRUMB #$#font-size=10#$#column-width=15#$#column-background=#9FE6FF","        12.00#$#font-size=10#$#column-width=15#$#column-horizontal-align=Right#$#column-background=#9FE6FF",""
"2022 #$#font-size=10#$#column-width=10#$#column-horizontal-align=Right#$#column-background=#FFFFFF"," May#$#font-size=10#$#column-width=10#$#column-background=#FFFFFF","ATHLONE                       #$#font-size=10#$#column-width=20#$#column-background=#FFFFFF","PEN005#$#font-size=10#$#column-width=10#$#column-background=#FFFFFF","Penlyn Service Station             #$#font-size=10#$#column-width=25#$#column-background=#FFFFFF","1#$#font-size=10#$#column-width=10#$#column-horizontal-align=Center#$#column-background=#FFFFFF","1362  #$#font-size=10#$#column-width=10#$#column-background=#FFFFFF","TIZER STRIPS H&S 6*1KG        #$#font-size=10#$#column-width=25#$#column-background=#FFFFFF","CRUMB #$#font-size=10#$#column-width=15#$#column-background=#FFFFFF","        12.00#$#font-size=10#$#column-width=15#$#column-horizontal-align=Right#$#column-background=#FFFFFF",""
"2022 #$#font-size=10#$#column-width=10#$#column-horizontal-align=Right#$#column-background=#9FE6FF"," May#$#font-size=10#$#column-width=10#$#column-background=#9FE6FF","ATHLONE                       #$#font-size=10#$#column-width=20#$#column-background=#9FE6FF","PEN005#$#font-size=10#$#column-width=10#$#column-background=#9FE6FF","Penlyn Service Station             #$#font-size=10#$#column-width=25#$#column-background=#9FE6FF","1#$#font-size=10#$#column-width=10#$#column-horizontal-align=Center#$#column-background=#9FE6FF","1399  #$#font-size=10#$#column-width=10#$#column-background=#9FE6FF","TIZER CRUMB BURGER 65G -5.85KG#$#font-size=10#$#column-width=25#$#column-background=#9FE6FF","CRUMB #$#font-size=10#$#column-width=15#$#column-background=#9FE6FF","        11.70#$#font-size=10#$#column-width=15#$#column-horizontal-align=Right#$#column-background=#9FE6FF",""
"2022 #$#font-size=10#$#column-width=10#$#column-horizontal-align=Right#$#column-background=#FFFFFF"," May#$#font-size=10#$#column-width=10#$#column-background=#FFFFFF","ATHLONE                       #$#font-size=10#$#column-width=20#$#column-background=#FFFFFF","PEN005#$#font-size=10#$#column-width=10#$#column-background=#FFFFFF","Penlyn Service Station             #$#font-size=10#$#column-width=25#$#column-background=#FFFFFF","1#$#font-size=10#$#column-width=10#$#column-horizontal-align=Center#$#column-background=#FFFFFF","1600  #$#font-size=10#$#column-width=10#$#column-background=#FFFFFF","SOV MCP DRUMS 150-180G        #$#font-size=10#$#column-width=25#$#column-background=#FFFFFF","MCP   #$#font-size=10#$#column-width=15#$#column-background=#FFFFFF","       107.42#$#font-size=10#$#column-width=15#$#column-horizontal-align=Right#$#column-background=#FFFFFF",""
